source,temporal,variable,ens,simulation,experiment,path
WACCM6MAM,Dailymean,epfy,09,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble009.epfy.nc
WACCM6MAM,Dailymean,fyy,09,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble009.fyy.nc
WACCM6MAM,Dailymean,utendepfd,09,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble009.utendepfd.nc
WACCM6MAM,Dailymean,vtem,09,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble009.vtem.nc
WACCM6MAM,Dailymean,wtem,09,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble009.wtem.nc
WACCM6MAM,Dailymean,chi,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.chi.nc
WACCM6MAM,Dailymean,epfy,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.epfy.nc
WACCM6MAM,Dailymean,fyy,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.fyy.nc
WACCM6MAM,Dailymean,utendepfd,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.utendepfd.nc
WACCM6MAM,Dailymean,vtem,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.vtem.nc
WACCM6MAM,Dailymean,wtem,10,SO2andH2O,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Dailymean_WACCM6MAM_HTHHMOC-Exp1and4-SO2andH2O-CoupledOcean-ensemble010.wtem.nc
WACCM6MAM,Monthlymean,ABS_550,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ABS_550.nc
WACCM6MAM,Monthlymean,AOD_1020,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.AOD_1020.nc
WACCM6MAM,Monthlymean,AOD_550,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.AOD_550.nc
WACCM6MAM,Monthlymean,EXT_1020,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.EXT_1020.nc
WACCM6MAM,Monthlymean,EXT_550,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.EXT_550.nc
WACCM6MAM,Monthlymean,FLDS,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLDS.nc
WACCM6MAM,Monthlymean,FLDScs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLDScs.nc
WACCM6MAM,Monthlymean,FLNS,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLNS.nc
WACCM6MAM,Monthlymean,FLNScs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLNScs.nc
WACCM6MAM,Monthlymean,FLNTOA,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLNTOA.nc
WACCM6MAM,Monthlymean,FLNTOAcs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLNTOAcs.nc
WACCM6MAM,Monthlymean,FLNTROP,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLNTROP.nc
WACCM6MAM,Monthlymean,FLUTOA,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLUTOA.nc
WACCM6MAM,Monthlymean,FLUTOAcs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FLUTOAcs.nc
WACCM6MAM,Monthlymean,FSDS,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSDS.nc
WACCM6MAM,Monthlymean,FSDScs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSDScs.nc
WACCM6MAM,Monthlymean,FSDTOA,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSDTOA.nc
WACCM6MAM,Monthlymean,FSDTOAcs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSDTOAcs.nc
WACCM6MAM,Monthlymean,FSNS,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSNS.nc
WACCM6MAM,Monthlymean,FSNScs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSNScs.nc
WACCM6MAM,Monthlymean,FSNTOA,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSNTOA.nc
WACCM6MAM,Monthlymean,FSNTOAcs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSNTOAcs.nc
WACCM6MAM,Monthlymean,FSNTROP,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSNTROP.nc
WACCM6MAM,Monthlymean,FSUTOA,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.FSUTOA.nc
WACCM6MAM,Monthlymean,SAD_allaero,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.SAD_allaero.nc
WACCM6MAM,Monthlymean,SAOD_1020,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.SAOD_1020.nc
WACCM6MAM,Monthlymean,SAOD_550,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.SAOD_550.nc
WACCM6MAM,Monthlymean,bcmmr_mode1,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.bcmmr_mode1.nc
WACCM6MAM,Monthlymean,br,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.br.nc
WACCM6MAM,Monthlymean,br2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.br2.nc
WACCM6MAM,Monthlymean,bro,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.bro.nc
WACCM6MAM,Monthlymean,brono2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.brono2.nc
WACCM6MAM,Monthlymean,brtot,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.brtot.nc
WACCM6MAM,Monthlymean,brx,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.brx.nc
WACCM6MAM,Monthlymean,bry,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.bry.nc
WACCM6MAM,Monthlymean,cf,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cf.nc
WACCM6MAM,Monthlymean,ch4,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ch4.nc
WACCM6MAM,Monthlymean,chi,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.chi.nc
WACCM6MAM,Monthlymean,cl,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cl.nc
WACCM6MAM,Monthlymean,cl2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cl2.nc
WACCM6MAM,Monthlymean,clc,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.clc.nc
WACCM6MAM,Monthlymean,clo,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.clo.nc
WACCM6MAM,Monthlymean,clono2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.clono2.nc
WACCM6MAM,Monthlymean,cltot,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cltot.nc
WACCM6MAM,Monthlymean,clx,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.clx.nc
WACCM6MAM,Monthlymean,cly,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cly.nc
WACCM6MAM,Monthlymean,cod,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cod.nc
WACCM6MAM,Monthlymean,cwp,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.cwp.nc
WACCM6MAM,Monthlymean,diameter_mode1,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.diameter_mode1.nc
WACCM6MAM,Monthlymean,diameter_mode2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.diameter_mode2.nc
WACCM6MAM,Monthlymean,diameter_mode3,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.diameter_mode3.nc
WACCM6MAM,Monthlymean,dustmmr_mode1,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.dustmmr_mode1.nc
WACCM6MAM,Monthlymean,dustmmr_mode2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.dustmmr_mode2.nc
WACCM6MAM,Monthlymean,dustmmr_mode3,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.dustmmr_mode3.nc
WACCM6MAM,Monthlymean,epfy,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.epfy.nc
WACCM6MAM,Monthlymean,epfz,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.epfz.nc
WACCM6MAM,Monthlymean,fyy,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.fyy.nc
WACCM6MAM,Monthlymean,fzz,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.fzz.nc
WACCM6MAM,Monthlymean,h2o,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.h2o.nc
WACCM6MAM,Monthlymean,h2so4,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.h2so4.nc
WACCM6MAM,Monthlymean,hbr,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hbr.nc
WACCM6MAM,Monthlymean,hcl,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hcl.nc
WACCM6MAM,Monthlymean,hf,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hf.nc
WACCM6MAM,Monthlymean,hno3,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hno3.nc
WACCM6MAM,Monthlymean,ho2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ho2.nc
WACCM6MAM,Monthlymean,hobr,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hobr.nc
WACCM6MAM,Monthlymean,hocl,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hocl.nc
WACCM6MAM,Monthlymean,hus,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.hus.nc
WACCM6MAM,Monthlymean,iwc,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.iwc.nc
WACCM6MAM,Monthlymean,iwp,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.iwp.nc
WACCM6MAM,Monthlymean,lwc,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.lwc.nc
WACCM6MAM,Monthlymean,lwp,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.lwp.nc
WACCM6MAM,Monthlymean,mmr_NAT,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.mmr_NAT.nc
WACCM6MAM,Monthlymean,mmr_STS,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.mmr_STS.nc
WACCM6MAM,Monthlymean,n2o,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.n2o.nc
WACCM6MAM,Monthlymean,n2o5,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.n2o5.nc
WACCM6MAM,Monthlymean,nd_ic,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_ic.nc
WACCM6MAM,Monthlymean,nd_lc,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_lc.nc
WACCM6MAM,Monthlymean,nd_mode1,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_mode1.nc
WACCM6MAM,Monthlymean,nd_mode2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_mode2.nc
WACCM6MAM,Monthlymean,nd_mode3,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_mode3.nc
WACCM6MAM,Monthlymean,nd_mode4,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.nd_mode4.nc
WACCM6MAM,Monthlymean,no,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.no.nc
WACCM6MAM,Monthlymean,no2,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.no2.nc
WACCM6MAM,Monthlymean,o3,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.o3.nc
WACCM6MAM,Monthlymean,o3_loss,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.o3_loss.nc
WACCM6MAM,Monthlymean,o3_prod,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.o3_prod.nc
WACCM6MAM,Monthlymean,o3strat,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.o3strat.nc
WACCM6MAM,Monthlymean,oclo,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.oclo.nc
WACCM6MAM,Monthlymean,ocs,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ocs.nc
WACCM6MAM,Monthlymean,oh,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.oh.nc
WACCM6MAM,Monthlymean,pommmr_mode1,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.pommmr_mode1.nc
WACCM6MAM,Monthlymean,ps,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ps.nc
WACCM6MAM,Monthlymean,psl,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.psl.nc
WACCM6MAM,Monthlymean,ptp,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.ptp.nc
WACCM6MAM,Monthlymean,re_ic,01,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble001.re_ic.nc
